PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-NATURE,MEASUREMENT-ABBREV,MEASUREMENT-UNIT,ANALYSIS_ABBREV,UO2_EMPA_spot_ID,DATE,Al,As,Ca,Cl,Co,Cr,Cu,Fe,Hf,K,Mg,Mn,Na,O,P,Pb,S,Si,Th,Ti,U,V,W,Y,Zn,Zr,Total_el_wt,Al2O3,CaO,FeO,Fe2O3,K2O,MgO,MnO,Na2O,P2O5,PbO,SiO2,ThO2,TiO2,UO2,V2O3,Y2O3,ZrO2,Total_oxydes
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,62/1.,25-11-2019,13.81,,0.21,0.09,,0.09,,3,,4.17,1.38,0.06,0.09,40.09,,,,21.93,,0.04,,,,,,,84.95,26.09,0.29,3.86,,5.02,2.3,,0.12,,,46.91,,,,,,,84.95
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,63/1.,25-11-2019,13.76,,0.29,0.07,,0.12,,2.96,,4.76,1.4,0,0.12,39.89,,,,21.63,,0.08,,,,,,,85.06,26,0.4,3.81,,5.73,2.33,,0.16,,,46.27,,,,,,,85.06
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,64/1.,25-11-2019,14.34,,0.2,0.1,,0.09,,2.85,,4.81,1.35,0.06,0.1,41.55,,,,22.72,,0.07,,,,,,,88.24,27.1,0.28,3.67,,5.8,2.24,,0.13,,,48.6,,,,,,,88.24
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,65/1.,25-11-2019,18.07,,0.02,0.09,,0,,1.17,,4.98,0.31,0,0.14,43.29,,,,22.46,,0.01,,,,,,,90.53,34.14,0.02,1.5,,6,0.52,,0.18,,,48.06,,,,,,,90.53
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,66/1.,25-11-2019,18.11,,0.09,0.08,,0,,0.69,,4.69,0.44,0,0.1,44.09,,,,23.22,,0.01,,,,,,,91.53,34.21,0.12,0.89,,5.65,0.73,,0.14,,,49.69,,,,,,,91.53
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,67/1.,25-11-2019,18.71,,0.03,0.13,,0.03,,0.82,,3.87,0.29,0.02,0.07,44.13,,,,23.01,,0,,,,,,,91.1,35.35,0.04,1.05,,4.66,0.49,,0.1,,,49.22,,,,,,,91.1
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,68/1.,25-11-2019,17.25,,0.06,0.07,,0,,0.6,,6.47,0.58,0,0.15,44.43,,,,23.81,,0,,,,,,,93.44,32.59,0.09,0.78,,7.8,0.96,,0.21,,,50.94,,,,,,,93.44
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,69/1.,25-11-2019,17.06,,0.13,0.12,,0.01,,1.12,,5.03,0.51,0,0.14,42.44,,,,22.36,,0,,,,,,,88.91,32.23,0.18,1.44,,6.06,0.84,,0.19,,,47.83,,,,,,,88.91
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,70/1.,25-11-2019,18.37,,0.06,0.07,,0,,1.43,,5.15,0.49,0.03,0.1,45.3,,,,23.79,,0,,,,,,,94.79,34.71,0.08,1.84,,6.2,0.82,,0.13,,,50.89,,,,,,,94.79
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,71/1.,25-11-2019,17.31,,0.1,0.07,,0.02,,0.56,,6.72,0.54,0,0.08,43.6,,,,23.02,,0.01,,,,,,,92.02,32.71,0.14,0.73,,8.1,0.89,,0.11,,,49.25,,,,,,,92.02
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,72/1.,25-11-2019,18.19,,0.04,0.06,,0,,0.59,,5.29,0.5,0,0.05,44.98,,,,23.85,,0.02,,,,,,,93.58,34.37,0.06,0.76,,6.37,0.83,,0.07,,,51.02,,,,,,,93.58
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,73/1.,25-11-2019,18.66,,0.03,0.06,,0.02,,0.54,,6.2,0.35,0,0.07,46.06,,,,24.36,,0,,,,,,,96.36,35.26,0.05,0.7,,7.47,0.59,,0.09,,,52.12,,,,,,,96.36
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,74/1.,25-11-2019,18.42,,0.08,0.06,,0.03,,0.63,,5.6,0.34,0,0.07,44.91,,,,23.61,,0.01,,,,,,,93.77,34.81,0.12,0.81,,6.75,0.57,,0.09,,,50.51,,,,,,,93.77
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,75/1.,25-11-2019,15.3,,0.17,0.17,,0.09,,1.85,,5.53,1.02,0,0.19,41.98,,,,22.7,,0,,,,,,,89,28.91,0.23,2.38,,6.66,1.7,,0.26,,,48.56,,,,,,,89
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,76/1.,25-11-2019,16.47,,0.09,0.2,,0.01,,3.25,,6.28,0.89,0,0.17,43.67,,,,22.92,,0,,,,,,,93.95,31.13,0.12,4.19,,7.56,1.48,,0.23,,,49.04,,,,,,,93.95
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,77/1.,25-11-2019,16.8,,0.09,0.03,,0.02,,0.39,,6.75,0.45,0,0.08,41.7,,,,21.85,,0,,,,,,,88.16,31.75,0.12,0.5,,8.13,0.75,,0.1,,,46.74,,,,,,,88.16
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,78/1.,25-11-2019,14.9,,0.07,0.13,,0.04,,0.71,,3.47,0.38,0,0.12,36.38,,,,19.2,,0,,,,,,,75.42,28.15,0.1,0.91,,4.19,0.63,,0.17,,,41.08,,,,,,,75.42
CIGAR_NORTH_DOC_20-CND-29-03,Characterization_of_the_Cigar_North_Conductor_Mineralogical_and_Geochemical_Analyses,GEOCHEMISTRY,MINERALOGY,ENGLISH,UNIVERSITY_OF_LORRAINE_ENSG,ORANO,GEOLOGY,GEOCHEMISTRY,CANADA,SASKATCHEWAN,CIGAR_LAKE,CIGAR_NORTH,KHAIRALLAH,Charles,charles.khairallah@orano.group,01-12-2020,CHEMILLAC,Remy,remy.chemillac@orano.group,,,,WC511--552-3-552-4,WGS84Greenwich,,58.08409148,-104.5956014,-24.50416359,CIGAR_AREA_CORE_SAMPLE,NAD83_UTM_zone_13N,523848.3701,6438142.897,-24.50416359,,DOC_20-CND-29-03,WC511--552-3-552-4,,,,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,552.3,552.4,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,,,HYDROTHERMAL,DIAGENETIC_HYDROTHERMAL,UNCONFORMITY_RELATED_U,,,,,,,,,,,,,,,,,,UO2-GEOCHEMISTRY-EMPA,UO2-GEOCH-EMPA,,UO2-GEOCH-EMPA,79/1.,25-11-2019,17.75,,0.05,0.06,,0.03,,0.56,,5.23,0.31,0.03,0.08,43.63,,,,23.12,,0,,,,,,,90.86,33.53,0.06,0.72,,6.31,0.52,,0.11,,,49.46,,,,,,,90.86
